username,full_text,lang,reply_count,quote_count,favorite_count,view_count,created_at,tweet_url
@kyungkkyungg,"Kemarin pun kalo bukan buat ngehibur dia ga bakal mau ke prj, no matter how much I ask",in,,,,27,2023-07-08T06:01:20.000Z,/kyungkkyungg/status/1677558465613672448
@seoleluna,"Ke PRJ. Orang nenteng chiki, gue nenteng bakpia, kaldu jamur, perlengkapan rumah",in,,,,94,2023-07-08T06:01:17.000Z,/seoleluna/status/1677558451499835393
@cencorangkayang,Pengin ke prj wkwk,in,,,,78,2023-07-08T05:58:26.000Z,/cencorangkayang/status/1677557736341659648
@najmattoriq,foto prj bagus bagus bgt coy,in,1,,,108,2023-07-08T05:57:20.000Z,/najmattoriq/status/1677557458351575041
@uthianaaa,"Ga ada rencana, malem ini cowo gue lebih milih nonton konser di PRJ bareng temen²nya dan gua ga diajak, fuck lah.",in,,,,203,2023-07-08T05:56:52.000Z,/uthianaaa/status/1677557341263368192
@hyuckplaces,"gue tanya ya ni buat semua orang, EMANG ADA APAAN ANJRIT DI PRJ??? STOP BGT BUAT SEMUA JALAN MERAH DARAH ALIAS MACET DIMANA MANAAAAAA. pantat gue pegel .",in,2,,,114,2023-07-08T05:55:33.000Z,/hyuckplaces/status/1677557011989553152
@jessgyuwon,"ADA YG MAU JASTIP PRJ?
Aku lgi di prj sampe jem 9 mlm aja ni! Fee around 5-10k (khusus helm 15k). Yg mau bsa dm aku buat join grup ya",in,,,,83,2023-07-08T05:53:37.000Z,/jessgyuwon/status/1677556525303496704
@ai9yu,wts 1 tiket prj 5 juli 2023,in,,,,149,2023-07-08T05:53:18.000Z,/ai9yu/status/1677556442507911168
@plaveur,Lho prj hari ini masi buka?,in,1,,,74,2023-07-08T05:50:49.000Z,/plaveur/status/1677555820232585217
@dwindandun,"Lucu:
1. Kanzler sadar hype nugget guy dan bikin kegiatan ini di PRJ
2. Ekspresi dan gestur Nicsap
3. Ekspresi dan gestur Mbanya
4. Style Mbanya ketemu Nicsap
5. Perbedaan tinggi yg bikin kayak nyuapin anak",in,1,1,,103,2023-07-08T05:50:31.000Z,/dwindandun/status/1677555743573315586
@lolashna,"ga kemana"" cii, makanya kemaren aku nonton di prj ajaaa",in,,,,75,2023-07-08T05:48:56.000Z,/lolashna/status/1677555344598532097
@CitizensMills,Prj rame gasi gays? Pgn kesana nih,in,,,,80,2023-07-08T05:45:20.000Z,/CitizensMills/status/1677554440264613890
@Hendra_P,"⁦@SonoraFM92⁩ ⁦@RadioElsinta⁩ ⁦@TMCPoldaMetro⁩ antrian exit tol Kemayoran/PRJ dari arah Tj. Priuk sudah lebih dari 1 KM panjangnya, belum ada petugas. Arah sebaliknya lancar, cuaca cerah",in,,,,45,2023-07-08T05:43:53.000Z,/Hendra_P/status/1677554075817369605
@cibygaby,kesampean jg beli jeans levis di prj HAHAHAHAHAHA,in,,,1,152,2023-07-08T05:42:48.000Z,/cibygaby/status/1677553800767479809
@SudaryokoArief,"Eeh tiang sutet lu mau demo demo aja ndiri 
Pakai bilang rakyat semakin miskin
gigi lu gendut,noh lu liat PRJ  setiap malam ranorang membludag.. ",in,,,1,32,2023-07-08T05:33:39.000Z,/SudaryokoArief/status/1677551499982012416
@tasyasyafa29,Kemarin pas di PRJ banyak banget fansnya Freya ,in,,,,42,2023-07-08T05:31:33.000Z,/tasyasyafa29/status/1677550970115620864
@peaaachtachio,"wts 
jastip chocomory prj visit today bisa via paxel/gosend/grab
fee jastip 8rb/item
kindly dm me @peaaachtachio kalau ada yang mau request juga bisa banget
t. jakartafair tiramisusu pie cookies moomoo roll cashew original",in,,2,,"1,047",2023-07-08T05:28:44.000Z,/peaaachtachio/status/1677550263211814912
@querenciiiaaaa,"Gara2 antri ini pas kemaren di prj hp gue ilang, jd males klo liat sosis ini wkwk",in,,,,79,2023-07-08T05:22:56.000Z,/querenciiiaaaa/status/1677548802822270976
@yamasakitu,"Gw kerja di marketing Dimana proses procure brosur itu lewat gw dulu, fyi, untuk brosur ukuran A4 itu Rp 5000- belasan rebu per lembar, jadi manteman kalo ke PRJ atau semacamnya, bole diusahakan gak ambil brosur random yang ga dibutuhkan bgt, ngurangin sampah juga kan",in,1,,,110,2023-07-08T05:14:51.000Z,/yamasakitu/status/1677546770170281984
@internetf4mouss,anjir hari ini w diajakin ke prj aslinya mah skip bgt tapi yaudah daripada bingung mo kemana,in,1,,,60,2023-07-08T05:14:43.000Z,/internetf4mouss/status/1677546734581616642
@ArdhaWardhana22,"Cici enjel 

@A_ChristyJKT48 
Jakarta Fair Kemayoran - PRJ
20230707",in,,71,264,"3,935",2023-07-08T05:13:34.000Z,/ArdhaWardhana22/status/1677546445334003712
@inFINITEbert,"Ci shani... KAMU LEBIH LEBIH DARIII .....
SEMPURNAA
-PRJ KEMAYORAN 20230707 @N_ShaniJKT48",in,,1,1,66,2023-07-08T04:59:10.000Z,/inFINITEbert/status/1677542822365528065
@mangotango1511,Mau ke PRJ pake kendaraan umum ,in,,,1,35,2023-07-08T04:58:43.000Z,/mangotango1511/status/1677542707370299397
@terasjakartaid,Cara cek subsidi motor listrik di PRJ Jakarta Fair 2023 bagi pengunjung. Cuma modal KTP.,in,,1,,61,2023-07-08T04:58:09.000Z,/terasjakartaid/status/1677542564143190017
@atikapermanaaa,Orang gatahan panas main ke prj.. meleleh  baru masuk venue pala gue udh nyut nyutan ,in,1,,,72,2023-07-08T04:51:18.000Z,/atikapermanaaa/status/1677540843140554753
@cuddbluee,bitterwseet prj ngantri bgttt,in,,,,31,2023-07-08T04:50:26.000Z,/cuddbluee/status/1677540623803645953
@wndrsetiawan,Min @PT_Transjakarta tolong dibantu informasi kedatangan bus ke PRJ berangkat dr Halte Salemba Carolus,in,,,,48,2023-07-08T04:48:47.000Z,/wndrsetiawan/status/1677540206357118976
@ccheelsieeu,"haloo, cari jastip prj bnb samaa camille yg fee ny murah dong makaciw 
#zonajajan #zonauang️ #zonaBU",in,1,,,133,2023-07-08T04:48:34.000Z,/ccheelsieeu/status/1677540152460316672
@rakbarrrrrrrr,nyesel ngga ke prj kemaren,in,,,1,81,2023-07-08T04:48:05.000Z,/rakbarrrrrrrr/status/1677540033707016193
@hari_rahardja,"iya tapi gak juga parkir di gedung PRJ kemayoran oom itu mah datang sekarang pulang besok, inget ditempat stadion luar pasti ada mass rapid transportation.. spy kumpulan orang cepat lebur.. harus bangun MRT disitu dulu baru stadion oom.. itu baru jos",in,,,,37,2023-07-08T04:44:40.000Z,/hari_rahardja/status/1677539171555237888
@ellen1999794842,"Antri tiket khusus PRJ, kenapa lelet banget, anehhh
Petugas nya super lelet",in,,,,65,2023-07-08T04:41:20.000Z,/ellen1999794842/status/1677538335290703872
@Skadeeh,PRJ? Apatu?,in,1,,,53,2023-07-08T04:37:16.000Z,/Skadeeh/status/1677537312027344896
@lilyhasanah,"Admin @PT_Transjakarta
 kalau mau ke PRJ dari halte Thamrin naik TJ yang nomor berapa ya?",in,2,,,262,2023-07-08T04:33:52.000Z,/lilyhasanah/status/1677536454887759872
@jastipbyclo,"OPEN JASTIP PRJ 

FEE +5K 
Harga belum tmsk ongkir ya 

Catalog live shopping akan ada digroup WA yaa!! 
https://chat.whatsapp.com/E0R8euX5Pyy6DIUKyV2GuA…",in,,,,81,2023-07-08T04:33:41.000Z,/jastipbyclo/status/1677536408251269120
@sablefitrianul,OTW PRJ GAPAKE REM,in,1,1,,189,2023-07-08T04:26:46.000Z,/sablefitrianul/status/1677534668533665792
@masharena_,"Jastip PRJ nya kakak 

Btw, itu basreng Kyla Food enak. Seblak jg enak kata orang2 kantor.

Paling sering di pesen si kopi tubruk gadjah, karena ada gratisan tumblr gede gt",in,2,1,,165,2023-07-08T04:23:07.000Z,/masharena_/status/1677533751126142977
@kimtteee,Ke prj cmn buat beli susu milklife dan dpt mug bt21,in,,,,64,2023-07-08T04:17:21.000Z,/kimtteee/status/1677532299158749185
@LudwigAWMozart,Mau ke prj dong dad sebelum liburan selesai,in,,,,82,2023-07-08T04:16:37.000Z,/LudwigAWMozart/status/1677532112440954882
@CNNIndonesia,"6 Rekomendasi Kuliner di Sekitar PRJ Kemayoran, Ada yang Legendaris",in,,1,5,"3,549",2023-07-08T04:16:32.000Z,/CNNIndonesia/status/1677532092538949633
@nanodoyie,Masih kak,in,,,,119,2023-07-08T04:14:16.000Z,/nanodoyie/status/1677531522247839744
@awraaxa,"btw, aransemen lagu ya udah di prj kemarin seruuu yaa. kekk catchy abiezzzz!!! sukakkkk ",in,,,34,460,2023-07-08T04:12:32.000Z,/awraaxa/status/1677531086124122112
@gppdon,"ke prj lagi kali ya, hmmm",in,4,,,250,2023-07-08T04:10:15.000Z,/gppdon/status/1677530509088374784
@aevelilaa,Jadi pengen ke prj lagi buat beli snack 10rban,in,,,,47,2023-07-08T04:09:17.000Z,/aevelilaa/status/1677530267148517377
@lintunkmnl,YA ALLAH AKU FIX KE PRJ AJA DEMI KAMU,in,,,,89,2023-07-08T04:09:16.000Z,/lintunkmnl/status/1677530263331672068
@vraliydh,"IPHONE HILANG 
Hp: Iphone 13 pro max Black casing bening udah rada butek + ada tempelan sticker yg sudah pudar
Lokasi hilang: PRJ Jakarta Fair Kemayoran Booth Salsa (makeup)
Terakhir saya menggunakan hape jam 17.06 
Saya letakkan di kantong kanan celana (salah saya)",in,1,,,160,2023-07-08T04:07:39.000Z,/vraliydh/status/1677529856278687745
@viela_page71,"hiiihhhh aku ke zoo
tadinya mau ke PRJ tapi pada gamau, maunya yg deket² saja",in,,,,61,2023-07-08T03:51:45.000Z,/viela_page71/status/1677525856745586688
@ammyschl,"Nemenin adekku ke PRJ hihi, June Ada kegiatan apa hari ini??",in,,,,50,2023-07-08T03:51:37.000Z,/ammyschl/status/1677525822721368067
@caramel54098482,Hihihihi bahagia banget 1 Hari sebelum ultah ketemu oshi sekaligus di PRJ semua,in,,,,41,2023-07-08T03:51:24.000Z,/caramel54098482/status/1677525766467379201
@strawberryou__,bakso afung di prj masi dapet mangkok ga ya?,in,,,,60,2023-07-08T03:48:43.000Z,/strawberryou__/status/1677525090714681344
@Erwinnarif,"Loh sama ce aku jam 01:30 gk bisa tidur gara"" prj tdi tidurnya kaya merasa capek gitu dan sekarang ngantuk bgt semangat ya buat tour kmu @A_FionyJKT48 #FionyMail",in,,,,41,2023-07-08T03:45:51.000Z,/Erwinnarif/status/1677524371710283777
@deryyaki_,Anjjj nyesel gaikut ke prj kmarennnnn ,in,,,,338,2023-07-08T03:43:52.000Z,/deryyaki_/status/1677523870629376001
@tiaraadstya,Aku terakhir ke PRJ turun di stasiun kemayoran Al.. trus dari Kemayoran ada bus gratis khusus ke PRJ,in,1,,,68,2023-07-08T03:43:24.000Z,/tiaraadstya/status/1677523755579461632
@Netizensh11,Ke PRJ cuma mau beli paket cimory ,in,1,,,71,2023-07-08T03:43:07.000Z,/Netizensh11/status/1677523680845533185
@inFINITEbert,"Cigreee mana pose kiyowonyaa
PRJ KEMAYORAN 20230707
@S_GraciaJKT48",in,,,4,75,2023-07-08T03:41:59.000Z,/inFINITEbert/status/1677523395574108160
@Perkutut_Kentut,"PRJ

Sepertinya Asyik",in,1,,,58,2023-07-08T03:40:39.000Z,/Perkutut_Kentut/status/1677523063116812288
@Fadil_Indonesia,"Fancam
@L_MarshaJKT48 @marshaoshi_
PRJ Kemayoran 
Versi Tiktok 
https://vt.tiktok.com/ZSLUste2j/
#JKT48",in,3,44,144,"2,351",2023-07-08T03:38:50.000Z,/Fadil_Indonesia/status/1677522603333009409
@OfficialGTVID,"Jangan lewatkan diskon hingga 80%  di booth Pero Indonesia - Pekan Raya Jakarta Hall D2-45!  Temukan produk-produk menarik dan nikmati penawaran spesial hanya sampai tanggal 16 Juli 2023! 
 Exta diskon 5% khusus di PRJ
 Gratis Jar set of 3, min belanja 2juta
",in,1,2,,390,2023-07-08T03:30:22.000Z,/OfficialGTVID/status/1677520472291041283
@LindungiBumi_,"Pagi-pagi udah banyak yg kena limit efek like foto-foto event prj.
Belum nanti di solo sama bandung.
Wah, bakalan ga bisa ngapa-ngapain.

Apalagi nanti tour tuh?",in,,,,46,2023-07-08T03:22:38.000Z,/LindungiBumi_/status/1677518529778831360
@tyaaarrrr,"WTS TIKET PRJ BUAT BESOK MINGGU TGL  8 JULI, BOLEH NEGO!!

aku salah beli guyssss

#zonauangᅠ
#zonajajan",in,5,,,301,2023-07-08T03:20:43.000Z,/tyaaarrrr/status/1677518045139591169
@ayennuna,Aaaaq mau ketemu nicsap juga di prj,in,,,,118,2023-07-08T03:20:04.000Z,/ayennuna/status/1677517880957739009
@JUALAN_BASE,JB Halo guys aku mau open jastip PRJ batch 3 nih pergi besok minggu. Yang mau masuk grup bisa langsung dm @..profilneed yaa,in,,,,446,2023-07-08T03:20:01.000Z,/JUALAN_BASE/status/1677517867800236032
@hyunjin0gar,Di PRJ.,in,1,,,40,2023-07-08T03:18:45.000Z,/hyunjin0gar/status/1677517551662940160
@bbbriyyy,@PT_Transjakarta min rute PGC1 - PRJ tiap brp menit sekali?,in,1,,,47,2023-07-08T03:15:34.000Z,/bbbriyyy/status/1677516748730552320
@balencyongs,tasnye gede bgt cukup lah buat oleh2 ngantongin ciki prj,in,,,,49,2023-07-08T03:12:05.000Z,/balencyongs/status/1677515873903603713
@stephenpermana_,"Keren banget sih kamu, semalem baru beres PRJ langsung gasken offair event di Solo lagi hari ini

Pelan-pelan dulu pak supri, alias semoga tenggorokannya lekas pulih ok

Minum air hangat dan hati-hati di perjalanan juga yaa non

Ga sabar ketemu senin 
@A_FionyJKT48 #FionyMail",in,,,,167,2023-07-08T03:10:37.000Z,/stephenpermana_/status/1677515505727602688
@nerdNur,"YA ALLAH SEANDAINYA TAU BAKAL ADA MAS SUAMI 
Padahal gue kerja di PRJ PLISSSSS ",in,,,,"7,025",2023-07-08T02:54:41.000Z,/nerdNur/status/1677511495901646849
@yamasakitu,"Cobain makan Yuyu eh kepiting goreng di PRJ...
Rasanya... Ya gitu deh 35rb porsinya dikit ",in,3,,7,497,2023-07-08T02:53:58.000Z,/yamasakitu/status/1677511314061824001
@chaeffemy,"@CommuterLine mau tanya dong, dari Stasiun Duri bisa langsung ke Stasiun Kemayoran ga ya untuk ke prj?",in,1,,,66,2023-07-08T02:49:21.000Z,/chaeffemy/status/1677510152172478472
@marceliarisma,prj susah sinyal anj ,in,,,,35,2023-07-08T02:49:02.000Z,/marceliarisma/status/1677510070240956416
@blueterrflies,Siapa ke prj,in,,,,30,2023-07-08T02:48:53.000Z,/blueterrflies/status/1677510036535537664
@glamourSagi,bu. aku mau liat km ke ancol tp mmku nyuruh ny k prj mmx,in,,,,25,2023-07-08T02:47:55.000Z,/glamourSagi/status/1677509790447312896
@titaniamd,prj lg hiks,in,3,,1,129,2023-07-08T02:47:49.000Z,/titaniamd/status/1677509765143085056
@smp6596,Gue punya nih fancam atn di prj. Pada mau engga?,in,2,,,51,2023-07-08T02:44:48.000Z,/smp6596/status/1677509005747560451
@y6ige47jff,"knp si prj ngantri bgt, kan kebelet boker :(",in,,,,15,2023-07-08T02:44:09.000Z,/y6ige47jff/status/1677508843411238912
@haebaragia,Masa gua ke prj sendirian sih. ,in,,,,43,2023-07-08T02:44:02.000Z,/haebaragia/status/1677508812180430848
@eta_baguss,"makasih cici @N_ShaniJKT48 semalem di prj nya, aku seneng bisa ngeliat cici",in,,,,65,2023-07-08T02:41:46.000Z,/eta_baguss/status/1677508245035036673
@ameuriccano,Bawa ke PRJ boleh ga si ,in,,,,211,2023-07-08T02:41:36.000Z,/ameuriccano/status/1677508202995519489
@Biru_BluePrince,Yang mau hari ini bisa cod ya dari jam 10-12 siang di prj nya. Thank u,in,3,,6,"3,277",2023-07-08T02:40:21.000Z,/Biru_BluePrince/status/1677507886455623680
@lps_idic,"Sudah siap ke PRJ?

#LPSIndonesia #AmanAdaLPS #LPSAmanAda3T #SahabatNasabahIndonesia",in,,,,104,2023-07-08T02:27:55.000Z,/lps_idic/status/1677504757584515073
@lps_idic,"Buat Sahabat LPS yang mau ke PRJ, catat ini dulu biar kamu gak nyesel.",in,1,1,2,201,2023-07-08T02:27:54.000Z,/lps_idic/status/1677504754094833665
@cendolkenyal,Mau ke PRJ lagi cuma mau nuker kupon yg blm sempet ditukerin ,in,,,,32,2023-07-08T02:26:04.000Z,/cendolkenyal/status/1677504291064680448
@itoushy,line up prj suka banget pls,in,1,,,45,2023-07-08T02:24:13.000Z,/itoushy/status/1677503828407767040
@aldisgandi,Di PRJ ka,in,,,,36,2023-07-08T02:24:04.000Z,/aldisgandi/status/1677503787886604288
@raffalkahfii,Safe Lightt FREYAA<3 gokill abis dri prj lgsung terbang ke solo,in,,,,266,2023-07-08T02:23:22.000Z,/raffalkahfii/status/1677503613185458176
@67_filbert,yang uda sampe prj kabarin donk rame ga,in,,,,56,2023-07-08T02:15:30.000Z,/67_filbert/status/1677501634480607234
@Muhamma53373620,Ada yang dapet momen duo @A_FionyJKT48 @Freya_JKT48  gak pas prj,in,,,,89,2023-07-08T02:14:36.000Z,/Muhamma53373620/status/1677501408617037825
@masharena_,Hari ini ke PRJ lg dan biasa open jastip sistur~~~,in,1,1,,191,2023-07-08T02:14:08.000Z,/masharena_/status/1677501289411006466
@RakoR121,"salah satu alasan gua gk mau ke PRJ
menghindari ""ayoo kakk dibeli~""",in,1,,,42,2023-07-08T02:09:20.000Z,/RakoR121/status/1677500083003342849
@the0311project,ke prj ga ya,in,,,,24,2023-07-08T02:05:06.000Z,/the0311project/status/1677499015125159937
@Fadil_Indonesia,"Fancam
@F_OllaJKT48 @Olla_TheMiracle 
Heavy Rotation JKT48 
PRJ Kemayoran 
Versi Tiktok
https://vt.tiktok.com/ZSLUp8NfA/
#JKT48",in,,19,52,"1,509",2023-07-08T02:04:52.000Z,/Fadil_Indonesia/status/1677498955599605760
@Reregit797,"WTS tiket prj Tanpa konser, sisa 2 tiket. Harga 40.000, cod Di prj nya Hari ini ya sampai jam 3 sore, Karna saya cuma sampe jam 3 aja disana.",in,4,,,267,2023-07-08T02:03:13.000Z,/Reregit797/status/1677498542955573248
@littlefoxeyes,"Open jastip PRJ pekan raya jakarta kemayoran

Jastip fee dari 2k

Pelunasan + kirim shopee dr jatinangor/bdg mulai 13 juli

Ada group order nya ya nanti

Jastip skinker, jajanan, aksesoris",in,2,,,252,2023-07-08T02:01:54.000Z,/littlefoxeyes/status/1677498211332939777
@ardi_tama1,Ku beli levi chino cuma 200 ribu di PRJ ,in,1,,,37,2023-07-08T01:52:33.000Z,/ardi_tama1/status/1677495857279823872
@yevaciaa,Bapak tas gede2 isinya kopong gitu mau buka jastip PRJ apa gimana paak,in,1,,,130,2023-07-08T01:51:56.000Z,/yevaciaa/status/1677495703663427585
@SonoraFM92,"08.44 WIB Exit Tol Ancol/PRJ padat, imbas kepadatan dari jalur arteri. Jaga jarak aman berkendara. (Rzq) @SenkomCMNP",in,,,,200,2023-07-08T01:47:30.000Z,/SonoraFM92/status/1677494587517206528
@SenkomCMNP,"08.44 WIB Exit Tol Ancol/PRJ padat, imbas kepadatan dari jalur arteri. Jaga jarak aman berkendara. (Rzq) @SonoraFM92 @ElshintaDotcom",in,,,1,134,2023-07-08T01:44:18.000Z,/SenkomCMNP/status/1677493780528926722
@ArdhaWardhana22,"Makin hari makin lucu aja sih floo

@S_FloraJKT48 
Jakarta Fair Kemayoran - PRJ
20230707",in,1,105,450,"4,680",2023-07-08T01:37:24.000Z,/ArdhaWardhana22/status/1677492044179312640
@wookeok,PRJ CEPAT SELESAI FLIS,in,,,,20,2023-07-08T01:35:48.000Z,/wookeok/status/1677491640582422528
@wookeok,pagi pagi buta ke prj disuruh koor anjayy,in,,,,23,2023-07-08T01:35:33.000Z,/wookeok/status/1677491581337870336
@IDNTimes,"TVS Luncurkan Motor Sport Baru di PRJ, Dijual Mulai Rp34 Jutaan https://idntimes.com/automotive/motorbike/fadhliansyah/tvs-luncurkan-motor-sport-baru-di-prj-dijual-mulai-rp34-jutaan?utm_source=twitter&utm_medium=twitter&utm_campaign=dlvr.it…",in,,,,105,2023-07-08T01:30:35.000Z,/IDNTimes/status/1677490329895985153
@zheiskulss,Pengin ke prj sampe kebawa mimpi ,in,,,,39,2023-07-08T01:28:25.000Z,/zheiskulss/status/1677489783474618368
@irfannhhh,"yg di daerah jakarta barat, barengan nonton juicy luicy yuk di prj",in,,,,41,2023-07-08T01:26:55.000Z,/irfannhhh/status/1677489408906493954
@tayummy_,taeyong ke prj trs kebetulan gua lagi ke seno,in,,,,28,2023-07-08T01:25:26.000Z,/tayummy_/status/1677489034988494848
@archangelasekar,"Pengen ke prj deh, tapi rame banget ya kalo weekend? ",in,,,,62,2023-07-08T01:24:48.000Z,/archangelasekar/status/1677488874535407616
@NandinAR,yah gue ke prj nya kamis kmrn wkwk,in,,,,"2,821",2023-07-08T01:22:09.000Z,/NandinAR/status/1677488207498444801
@ArdhaWardhana22,"Bentuk bentuk mode christy
Mode dedek kiti, mode ci enjel..

@A_ChristyJKT48 
Jakarta Fair Kemayoran - PRJ
20230707",in,,205,868,"7,873",2023-07-08T01:03:49.000Z,/ArdhaWardhana22/status/1677483592547729413
@ursadqueen,Hari ini ada yang ke PRJ kahh? Kalau ada pls dm aku aku punya project kecil,in,,,1,149,2023-07-08T01:03:18.000Z,/ursadqueen/status/1677483464936013826
@greenyislandd,Ingin sekali ke prj tp apakah aku sanggup,in,,,,71,2023-07-08T01:02:56.000Z,/greenyislandd/status/1677483372564844544
@Noviana__E,"halo guys minta tolong bgt hp aku hilang di prj, kayanya simnya dicopot, and kondisi hpnya kayanya udah mati karena terakhir bisa dilacak 11.42 kemaren. ada cara lain gaa  hp aku samsung a51 klo ada yg nemuin dijual bekas (offline/online) tolong rep ya",in,1,,,61,2023-07-08T01:01:09.000Z,/Noviana__E/status/1677482921761054720
@ruagby,agar tdk feeling empty mari ikut denganku menuju PRJ ,in,,,,50,2023-07-08T01:01:03.000Z,/ruagby/status/1677482898021294080
@sunooig,"GEMES BANGET SIH KAMUU, have fun yaa di prj!!",in,1,,,32,2023-07-08T01:00:59.000Z,/sunooig/status/1677482882280079365
@ArdhaWardhana22,"Combo 2F

@A_FionyJKT48 @Freya_JKT48 
Jakarta Fair Kemayoran - PRJ
20230707",in,2,150,948,"8,376",2023-07-08T01:00:54.000Z,/ArdhaWardhana22/status/1677482859437912064
@ayurillaf,"review prj minggu ke 3, akses kesana ga yg macet bgt cuma padet aja soalnya kesana pas jam pulang ngantor, masuk scan tiket cepet ga ngantri, jalanan di dalem longgar cuma rame di tempat2 tertentu aja",in,,,,149,2023-07-08T01:00:35.000Z,/ayurillaf/status/1677482777959358467
@ArdhaWardhana22,"Ohh ini yang bikin full memory 64gb tadi malem 
@A_ChristyJKT48 
Jakarta Fair Kemayoran - PRJ
20230707",in,1,200,"1,045","9,742",2023-07-08T00:59:01.000Z,/ArdhaWardhana22/status/1677482383719944192
@ayurillaf,"prj keren bgt deh meskipun rame sm orang tp sinyal ttp lancarr di konser lain air mineral 10k satu botol, di prj 10k dapet 4 botol, jadi ya bawa oleh2 air mineral krn gabisa beli satuan",in,1,,,105,2023-07-08T00:58:10.000Z,/ayurillaf/status/1677482173270724608
@Aprilia_w08,"@officialJKT48 MC nya sampai bilang. Di konser PRJ, sampai hari ini Fans Jeketi paling kompak dan ramai . Tiket Reguler dan VIP SO.",in,,,,127,2023-07-08T00:51:26.000Z,/Aprilia_w08/status/1677480476997570560
@ArdhaWardhana22,"Rambut baru makin ngrepotin aja.. 

@S_GraciaJKT48 
Jakarta Fair Kemayoran - PRJ
20230707",in,,74,414,"4,792",2023-07-08T00:51:26.000Z,/ArdhaWardhana22/status/1677480475949174784
@Bumn_ende_Hebat,"Perumnas balik lagi nihh pameran hunian di PRJ 2023!! 

Yukk yang udah kepo sama hunian-hunian Perumnas  

Jakarta Fair JIEXPO Hall C2 yaaa dari tanggal 14 Juni–16 Juli 2023 jangan lupa lohhh!! 

#PerumnasdiPRJ #BeraniBeliRumah #Perumnas #PasBuatMilenial",in,,,,68,2023-07-08T00:34:25.000Z,/Bumn_ende_Hebat/status/1677476194823045120
@chimolsss,Pagi ini jalan jastip PRJ lagi. Bluder cokro I'm coming! Harus antre dari buka kayanya biar gak stress antrenya.,in,1,,,101,2023-07-08T00:33:48.000Z,/chimolsss/status/1677476041202503680
@jwkiten,yayay mau ke prj ,in,2,,,146,2023-07-08T00:29:40.000Z,/jwkiten/status/1677475000662786048
@faketravelerID,"SPG pameran di PRJ, ya kan",in,,,,41,2023-07-08T00:20:00.000Z,/faketravelerID/status/1677472567261822977
@nanodoyie,"Jastip skincare make up Jakarta fair 2023
Barenbliss BnB Flash Sale 50% only sabtu minggu
Yuk yang mau masih bisa dm aku
Bisa shopee 77",in,3,,,305,2023-07-08T00:18:08.000Z,/nanodoyie/status/1677472096354729984
@nayaaxzsung,"plan keduanya ke prj,tp sma adek nya bunda,n deke tinggal di karawang jadi kt kesono dulu",in,,,,32,2023-07-08T00:13:37.000Z,/nayaaxzsung/status/1677470960461676544
@shevaluasi,Taun depan mah kalau mau ke prj ga jauh jauh amat malahan deket naik krl aja aamiin...,in,1,,,104,2023-07-08T00:12:51.000Z,/shevaluasi/status/1677470767322402822
@rajhaidar_,udahlah asu prj prj ketinggalan jkt coyyy angus dah tuh tiket mana pas makan udh pada tutup juga,in,1,,,71,2023-07-08T00:03:30.000Z,/rajhaidar_/status/1677468415374798849
@Fadil_Indonesia,"Fancam
@N_ShaniJKT48 @InshanityID 
Only Today JKT48 
PRJ Kemayoran 
Versi Tiktok 
https://vt.tiktok.com/ZSLUgj9VE/
#JKT48",in,1,53,265,"4,904",2023-07-08T00:01:29.000Z,/Fadil_Indonesia/status/1677467908354760704
@itschaosmyth,YA ALLAH KALO GT GW KE PRJ PAS ITU,in,,,,128,2023-07-08T00:01:05.000Z,/itschaosmyth/status/1677467805279744001
@yametkudasi69,Hari ini ada yg ke prj?,in,,,,209,2023-07-07T23:55:35.000Z,/yametkudasi69/status/1677466423227199493
@riakribo,Udah ada yg bikin tiktok ATTENZIONEEE PICKPOCKEETTT blm di PRJ?,in,,,,122,2023-07-07T23:51:20.000Z,/riakribo/status/1677465353834864640
@trya_fzsg,"Good morning.. 
Km plg PRJ kemarin lanjut syuting kah? Pantesan gak tidur2
Diperjalanan istirahat yaa, sampe solo juga yaa. Kan perform nya agak malam. 
Terima kasih sudah berkerja keras kemarin 
Gud luck dan semangat kamu!!! 
@S_GraciaJKT48 ",in,,,1,70,2023-07-07T23:49:16.000Z,/trya_fzsg/status/1677464830859694080
@EmpyreanCyan,"• Pengen S2 di MIT university ambil jurusan EAP
• Pengen kerja di Lapan or Brin or BMKG
• Pengen keliling pantai di Indonesia (esp banda neira) 
• pengen umroh bareng ortu 
• entah aku pengen sukses di umur 25
• nikmatin hidup sebelum ortu nyuruh untuk ",in,,,,156,2023-07-07T23:39:49.000Z,/EmpyreanCyan/status/1677462456082526209
@nattajely,ke prj beli magicom dispenser dll aja gak sihhh wkwkwkkw,in,1,,,29,2023-07-07T23:30:24.000Z,/nattajely/status/1677460085415768065
@shinmenu_chan,Hooo. Btw bagi tips ke PRJ dongs,in,1,,,50,2023-07-07T23:13:50.000Z,/shinmenu_chan/status/1677455915119943680
@sockrtar,yak saatnya berburu fancam prj,in,,,,54,2023-07-07T23:12:38.000Z,/sockrtar/status/1677455612970672135
@sshaniindira,"selesai prj, langsung berangkat buat syuting, trus paginya harus berangkat lagi buat tour ",in,7,33,581,"8,782",2023-07-07T23:11:42.000Z,/sshaniindira/status/1677455377263398912
@ipanoy,"gilaa gilaaa keren keren gitu yg di prj 
saatnya menabung untuk f2.8",in,1,,,102,2023-07-07T23:04:49.000Z,/ipanoy/status/1677453645351391232
